c_w,k,numGapJns,rep,spikeRate
0.0,0,0.0,0,285.48
0.05,0,0.0,0,285.48
0.1,0,0.0,0,285.48
0.15,0,0.0,0,285.48
0.2,0,0.0,0,285.48
0.25,0,0.0,0,285.48
0.3,0,0.0,0,285.48
0.35,0,0.0,0,285.48
0.4,0,0.0,0,285.48
0.45,0,0.0,0,285.48
0.5,0,0.0,0,285.48
0.55,0,0.0,0,285.48
0.6,0,0.0,0,285.48
0.65,0,0.0,0,285.48
0.7,0,0.0,0,285.48
0.75,0,0.0,0,285.48
0.8,0,0.0,0,285.48
0.85,0,0.0,0,285.48
0.9,0,0.0,0,285.48
0.95,0,0.0,0,285.48
1.0,0,0.0,0,285.48
1.05,0,0.0,0,285.48
1.1,0,0.0,0,285.48
1.15,0,0.0,0,285.48
1.2,0,0.0,0,285.48
1.25,0,0.0,0,285.48
1.3,0,0.0,0,285.48
1.35,0,0.0,0,285.48
1.4,0,0.0,0,285.48
1.45,0,0.0,0,285.48
1.5,0,0.0,0,285.48
1.55,0,0.0,0,285.48
1.6,0,0.0,0,285.48
1.65,0,0.0,0,285.48
1.7,0,0.0,0,285.48
1.75,0,0.0,0,285.48
1.8,0,0.0,0,285.48
1.85,0,0.0,0,285.48
1.9,0,0.0,0,285.48
1.95,0,0.0,0,285.48
0.0,1,0.0,0,285.48
0.05,1,0.5,0,285.48
0.1,1,0.5,0,285.52
0.15,1,0.5,0,285.88
0.2,1,0.5,0,285.88
0.25,1,0.5,0,286.0
0.3,1,0.5,0,294.18
0.35,1,0.5,0,294.18
0.4,1,0.5,0,284.06
0.45,1,0.5,0,283.98
0.5,1,0.5,0,284.24
0.55,1,0.5,0,284.24
0.6,1,0.5,0,284.24
0.65,1,0.5,0,284.24
0.7,1,0.5,0,283.28
0.75,1,0.5,0,284.24
0.8,1,0.5,0,283.34
0.85,1,0.5,0,282.36
0.9,1,0.5,0,282.5
0.95,1,0.5,0,282.26
1.0,1,0.5,0,282.26
1.05,1,0.5,0,282.26
1.1,1,0.5,0,281.5
1.15,1,0.5,0,280.42
1.2,1,0.5,0,278.98
1.25,1,0.5,0,279.3
1.3,1,0.5,0,278.28
1.35,1,0.5,0,279.42
1.4,1,0.5,0,276.32
1.45,1,0.5,0,276.3
1.5,1,0.5,0,277.18
1.55,1,0.5,0,137.56
1.6,1,0.5,0,2.94
1.65,1,0.5,0,2.94
1.7,1,0.5,0,2.94
1.75,1,0.5,0,2.94
1.8,1,0.5,0,2.94
1.85,1,0.5,0,2.94
1.9,1,0.5,0,2.86
1.95,1,0.5,0,2.86
0.0,2,0.0,0,285.48
0.05,2,1.0,0,294.18
0.1,2,1.0,0,284.24
0.15,2,1.0,0,284.24
0.2,2,1.0,0,284.06
0.25,2,1.0,0,283.42
0.3,2,1.0,0,282.26
0.35,2,1.0,0,294.28
0.4,2,1.0,0,294.28
0.45,2,1.0,0,294.26
0.5,2,1.0,0,294.24
0.55,2,1.0,0,294.26
0.6,2,1.0,0,294.3
0.65,2,1.0,0,294.32
0.7,2,1.0,0,294.22
0.75,2,1.0,0,294.32
0.8,2,1.0,0,294.32
0.85,2,1.0,0,294.18
0.9,2,1.0,0,274.74
0.95,2,1.0,0,2.86
1.0,2,1.0,0,2.86
1.05,2,1.0,0,2.86
1.1,2,1.0,0,2.86
1.15,2,1.0,0,2.86
1.2,2,1.0,0,2.86
1.25,2,1.0,0,2.86
1.3,2,1.0,0,2.86
1.35,2,1.0,0,2.86
1.4,2,1.0,0,2.86
1.45,2,1.0,0,2.86
1.5,2,1.0,0,2.86
1.55,2,1.0,0,2.86
1.6,2,1.0,0,2.86
1.65,2,1.0,0,2.86
1.7,2,1.0,0,2.86
1.75,2,1.0,0,2.86
1.8,2,1.0,0,2.86
1.85,2,1.0,0,2.86
1.9,2,1.0,0,2.86
1.95,2,1.0,0,2.78
0.0,3,0.0,0,285.48
0.05,3,1.5,0,294.26
0.1,3,1.5,0,285.8
0.15,3,1.5,0,294.22
0.2,3,1.5,0,283.94
0.25,3,1.5,0,282.26
0.3,3,1.5,0,294.2
0.35,3,1.5,0,283.28
0.4,3,1.5,0,294.26
0.45,3,1.5,0,294.48
0.5,3,1.5,0,294.36
0.55,3,1.5,0,294.3
0.6,3,1.5,0,282.28
0.65,3,1.5,0,290.98
0.7,3,1.5,0,286.14
0.75,3,1.5,0,285.8
0.8,3,1.5,0,276.18
0.85,3,1.5,0,286.08
0.9,3,1.5,0,274.16
0.95,3,1.5,0,273.34
1.0,3,1.5,0,4.4
1.05,3,1.5,0,4.4
1.1,3,1.5,0,2.94
1.15,3,1.5,0,2.94
1.2,3,1.5,0,2.94
1.25,3,1.5,0,2.94
1.3,3,1.5,0,2.94
1.35,3,1.5,0,2.86
1.4,3,1.5,0,2.86
1.45,3,1.5,0,2.86
1.5,3,1.5,0,2.86
1.55,3,1.5,0,2.86
1.6,3,1.5,0,2.86
1.65,3,1.5,0,2.86
1.7,3,1.5,0,2.86
1.75,3,1.5,0,2.86
1.8,3,1.5,0,2.86
1.85,3,1.5,0,2.86
1.9,3,1.5,0,2.86
1.95,3,1.5,0,2.86
0.0,4,0.0,0,285.48
0.05,4,2.0,0,285.8
0.1,4,2.0,0,284.06
0.15,4,2.0,0,282.26
0.2,4,2.0,0,281.52
0.25,4,2.0,0,282.0
0.3,4,2.0,0,286.22
0.35,4,2.0,0,278.68
0.4,4,2.0,0,276.3
0.45,4,2.0,0,275.92
0.5,4,2.0,0,272.6
0.55,4,2.0,0,2.94
0.6,4,2.0,0,2.94
0.65,4,2.0,0,2.94
0.7,4,2.0,0,2.94
0.75,4,2.0,0,2.94
0.8,4,2.0,0,2.86
0.85,4,2.0,0,2.86
0.9,4,2.0,0,2.86
0.95,4,2.0,0,2.86
1.0,4,2.0,0,2.86
1.05,4,2.0,0,2.86
1.1,4,2.0,0,2.86
1.15,4,2.0,0,2.86
1.2,4,2.0,0,2.86
1.25,4,2.0,0,2.86
1.3,4,2.0,0,2.86
1.35,4,2.0,0,2.78
1.4,4,2.0,0,2.78
1.45,4,2.0,0,2.78
1.5,4,2.0,0,2.78
1.55,4,2.0,0,2.78
1.6,4,2.0,0,2.7
1.65,4,2.0,0,2.7
1.7,4,2.0,0,2.7
1.75,4,2.0,0,2.62
1.8,4,2.0,0,2.64
1.85,4,2.0,0,2.56
1.9,4,2.0,0,2.56
1.95,4,2.0,0,2.5
0.0,5,0.0,0,285.48
0.05,5,2.5,0,285.8
0.1,5,2.5,0,294.22
0.15,5,2.5,0,282.26
0.2,5,2.5,0,294.28
0.25,5,2.5,0,294.3
0.3,5,2.5,0,294.42
0.35,5,2.5,0,276.38
0.4,5,2.5,0,276.3
0.45,5,2.5,0,274.34
0.5,5,2.5,0,273.66
0.55,5,2.5,0,2.94
0.6,5,2.5,0,2.94
0.65,5,2.5,0,2.94
0.7,5,2.5,0,2.86
0.75,5,2.5,0,2.86
0.8,5,2.5,0,2.86
0.85,5,2.5,0,2.86
0.9,5,2.5,0,2.86
0.95,5,2.5,0,2.86
1.0,5,2.5,0,2.86
1.05,5,2.5,0,2.86
1.1,5,2.5,0,2.78
1.15,5,2.5,0,2.78
1.2,5,2.5,0,2.78
1.25,5,2.5,0,2.7
1.3,5,2.5,0,2.7
1.35,5,2.5,0,2.64
1.4,5,2.5,0,2.64
1.45,5,2.5,0,2.56
1.5,5,2.5,0,2.5
1.55,5,2.5,0,0.0
1.6,5,2.5,0,0.0
1.65,5,2.5,0,0.0
1.7,5,2.5,0,0.0
1.75,5,2.5,0,0.0
1.8,5,2.5,0,0.0
1.85,5,2.5,0,0.0
1.9,5,2.5,0,0.0
1.95,5,2.5,0,0.0
0.0,6,0.0,0,285.48
0.05,6,3.0,0,285.86
0.1,6,3.0,0,283.42
0.15,6,3.0,0,294.34
0.2,6,3.0,0,294.26
0.25,6,3.0,0,294.28
0.3,6,3.0,0,276.46
0.35,6,3.0,0,285.76
0.4,6,3.0,0,274.32
0.45,6,3.0,0,286.14
0.5,6,3.0,0,2.86
0.55,6,3.0,0,2.86
0.6,6,3.0,0,2.86
0.65,6,3.0,0,2.86
0.7,6,3.0,0,2.86
0.75,6,3.0,0,2.86
0.8,6,3.0,0,2.86
0.85,6,3.0,0,2.78
0.9,6,3.0,0,2.78
0.95,6,3.0,0,2.78
1.0,6,3.0,0,2.7
1.05,6,3.0,0,2.7
1.1,6,3.0,0,2.64
1.15,6,3.0,0,2.56
1.2,6,3.0,0,2.44
1.25,6,3.0,0,0.0
1.3,6,3.0,0,0.0
1.35,6,3.0,0,0.0
1.4,6,3.0,0,0.0
1.45,6,3.0,0,0.0
1.5,6,3.0,0,0.0
1.55,6,3.0,0,0.0
1.6,6,3.0,0,0.0
1.65,6,3.0,0,0.0
1.7,6,3.0,0,0.0
1.75,6,3.0,0,0.0
1.8,6,3.0,0,0.0
1.85,6,3.0,0,0.0
1.9,6,3.0,0,0.0
1.95,6,3.0,0,0.0
0.0,7,0.0,0,285.48
0.05,7,3.5,0,294.22
0.1,7,3.5,0,284.14
0.15,7,3.5,0,282.24
0.2,7,3.5,0,280.28
0.25,7,3.5,0,276.82
0.3,7,3.5,0,276.08
0.35,7,3.5,0,272.46
0.4,7,3.5,0,2.86
0.45,7,3.5,0,2.86
0.5,7,3.5,0,2.86
0.55,7,3.5,0,2.86
0.6,7,3.5,0,2.78
0.65,7,3.5,0,2.78
0.7,7,3.5,0,2.78
0.75,7,3.5,0,2.7
0.8,7,3.5,0,2.64
0.85,7,3.5,0,0.0
0.9,7,3.5,0,0.0
0.95,7,3.5,0,0.0
1.0,7,3.5,0,0.0
1.05,7,3.5,0,0.0
1.1,7,3.5,0,0.0
1.15,7,3.5,0,0.0
1.2,7,3.5,0,0.0
1.25,7,3.5,0,0.0
1.3,7,3.5,0,0.0
1.35,7,3.5,0,0.0
1.4,7,3.5,0,0.0
1.45,7,3.5,0,0.0
1.5,7,3.5,0,0.0
1.55,7,3.5,0,0.0
1.6,7,3.5,0,0.0
1.65,7,3.5,0,0.0
1.7,7,3.5,0,0.0
1.75,7,3.5,0,0.0
1.8,7,3.5,0,0.0
1.85,7,3.5,0,0.0
1.9,7,3.5,0,0.0
1.95,7,3.5,0,0.0
0.0,8,0.0,0,285.48
0.05,8,4.0,0,283.32
0.1,8,4.0,0,282.34
0.15,8,4.0,0,281.9
0.2,8,4.0,0,279.76
0.25,8,4.0,0,276.3
0.3,8,4.0,0,274.48
0.35,8,4.0,0,2.86
0.4,8,4.0,0,2.86
0.45,8,4.0,0,2.86
0.5,8,4.0,0,2.86
0.55,8,4.0,0,2.86
0.6,8,4.0,0,2.78
0.65,8,4.0,0,2.78
0.7,8,4.0,0,2.7
0.75,8,4.0,0,2.62
0.8,8,4.0,0,2.56
0.85,8,4.0,0,2.44
0.9,8,4.0,0,0.0
0.95,8,4.0,0,0.0
1.0,8,4.0,0,0.0
1.05,8,4.0,0,0.0
1.1,8,4.0,0,0.0
1.15,8,4.0,0,0.0
1.2,8,4.0,0,0.0
1.25,8,4.0,0,0.0
1.3,8,4.0,0,0.0
1.35,8,4.0,0,0.0
1.4,8,4.0,0,0.0
1.45,8,4.0,0,0.0
1.5,8,4.0,0,0.0
1.55,8,4.0,0,0.0
1.6,8,4.0,0,0.0
1.65,8,4.0,0,0.0
1.7,8,4.0,0,0.0
1.75,8,4.0,0,0.0
1.8,8,4.0,0,0.0
1.85,8,4.0,0,0.0
1.9,8,4.0,0,0.0
1.95,8,4.0,0,0.0
