c_w,k,numGapJns,rep,spikeRate
3.4,2,1.0,2,4.06
3.6,2,1.0,0,0.74
3.6,2,1.0,1,0.66
3.6,2,1.0,2,0.88
3.8,2,1.0,0,0.58
3.8,2,1.0,1,0.76
3.8,2,1.0,2,76.52
0.0,3,0.0,0,69.84
0.0,3,0.0,1,1.98
0.0,3,0.0,2,0.98
0.2,3,1.5,0,1.2
0.2,3,1.5,1,56.74
0.2,3,1.5,2,0.84
0.4,3,1.5,0,1.12
0.4,3,1.5,1,53.22
0.4,3,1.5,2,0.78
0.6,3,1.5,0,48.4
0.6,3,1.5,1,70.44
0.6,3,1.5,2,4.04
0.8,3,1.5,0,2.12
0.8,3,1.5,1,0.92
0.8,3,1.5,2,0.98
1.0,3,1.5,0,75.5
1.0,3,1.5,1,1.32
1.0,3,1.5,2,0.86
1.2,3,1.5,0,38.58
1.2,3,1.5,1,1.14
1.2,3,1.5,2,64.22
1.4,3,1.5,0,1.2
1.4,3,1.5,1,1.06
1.4,3,1.5,2,2.2
1.6,3,1.5,0,1.42
1.6,3,1.5,1,0.76
1.6,3,1.5,2,0.98
1.8,3,1.5,0,71.22
1.8,3,1.5,1,0.78
1.8,3,1.5,2,0.78
2.0,3,1.5,0,0.72
2.0,3,1.5,1,69.4
2.0,3,1.5,2,0.62
2.2,3,1.5,0,0.74
2.2,3,1.5,1,0.84
2.2,3,1.5,2,0.64
2.4,3,1.5,0,1.06
2.4,3,1.5,1,0.6
2.4,3,1.5,2,0.82
2.6,3,1.5,0,2.08
2.6,3,1.5,1,53.24
2.6,3,1.5,2,0.82
2.8,3,1.5,0,3.2
2.8,3,1.5,1,0.74
2.8,3,1.5,2,0.86
3.0,3,1.5,0,0.58
3.0,3,1.5,1,1.56
3.0,3,1.5,2,0.58
3.2,3,1.5,0,1.06
3.2,3,1.5,1,76.52
3.2,3,1.5,2,1.84
3.4,3,1.5,0,70.34
3.4,3,1.5,1,1.32
3.4,3,1.5,2,0.58
3.6,3,1.5,0,0.56
3.6,3,1.5,1,0.58
3.6,3,1.5,2,0.56
3.8,3,1.5,0,0.86
3.8,3,1.5,1,0.92
3.8,3,1.5,2,0.78
0.0,4,0.0,0,1.3
0.0,4,0.0,1,0.96
0.0,4,0.0,2,66.68
0.2,4,2.0,0,1.44
0.2,4,2.0,1,2.92
0.2,4,2.0,2,3.12
0.4,4,2.0,0,0.88
0.4,4,2.0,1,1.68
0.4,4,2.0,2,1.42
0.6,4,2.0,0,0.92
0.6,4,2.0,1,1.72
0.6,4,2.0,2,1.28
0.8,4,2.0,0,1.04
0.8,4,2.0,1,1.22
0.8,4,2.0,2,1.18
1.0,4,2.0,0,0.9
1.0,4,2.0,1,42.72
1.0,4,2.0,2,62.72
1.2,4,2.0,0,1.32
1.2,4,2.0,1,1.14
1.2,4,2.0,2,0.6
1.4,4,2.0,0,1.4
1.4,4,2.0,1,1.0
1.4,4,2.0,2,0.8
1.6,4,2.0,0,1.12
1.6,4,2.0,1,70.82
1.6,4,2.0,2,0.86
1.8,4,2.0,0,1.14
1.8,4,2.0,1,0.8
1.8,4,2.0,2,1.2
2.0,4,2.0,0,1.04
2.0,4,2.0,1,0.68
2.0,4,2.0,2,1.06
2.2,4,2.0,0,0.66
2.2,4,2.0,1,1.14
2.2,4,2.0,2,0.58
2.4,4,2.0,0,0.66
2.4,4,2.0,1,0.7
2.4,4,2.0,2,0.58
2.6,4,2.0,0,0.54
2.6,4,2.0,1,0.66
2.6,4,2.0,2,80.3
2.8,4,2.0,0,0.58
2.8,4,2.0,1,0.88
2.8,4,2.0,2,0.68
3.0,4,2.0,0,0.64
3.0,4,2.0,1,0.72
3.0,4,2.0,2,2.4
3.2,4,2.0,0,0.62
3.2,4,2.0,1,0.58
3.2,4,2.0,2,0.58
3.4,4,2.0,0,1.08
3.4,4,2.0,1,0.52
3.4,4,2.0,2,0.68
3.6,4,2.0,0,0.56
3.6,4,2.0,1,0.54
3.6,4,2.0,2,0.54
3.8,4,2.0,0,0.66
3.8,4,2.0,1,0.82
3.8,4,2.0,2,0.66
0.0,5,0.0,0,1.02
0.0,5,0.0,1,55.02
0.0,5,0.0,2,1.66
0.2,5,2.5,0,1.14
0.2,5,2.5,1,0.98
0.2,5,2.5,2,1.94
0.4,5,2.5,0,76.6
0.4,5,2.5,1,63.64
0.4,5,2.5,2,1.0
0.6,5,2.5,0,4.16
0.6,5,2.5,1,73.14
0.6,5,2.5,2,1.66
0.8,5,2.5,0,0.88
0.8,5,2.5,1,3.08
0.8,5,2.5,2,0.96
1.0,5,2.5,0,0.6
1.0,5,2.5,1,39.12
1.0,5,2.5,2,69.1
1.2,5,2.5,0,0.88
1.2,5,2.5,1,1.1
1.2,5,2.5,2,0.78
1.4,5,2.5,0,1.5
1.4,5,2.5,1,0.68
1.4,5,2.5,2,1.42
1.6,5,2.5,0,0.56
1.6,5,2.5,1,0.58
1.6,5,2.5,2,0.58
1.8,5,2.5,0,0.58
1.8,5,2.5,1,1.12
1.8,5,2.5,2,0.6
2.0,5,2.5,0,1.0
2.0,5,2.5,1,0.58
2.0,5,2.5,2,1.5
2.2,5,2.5,0,0.54
2.2,5,2.5,1,0.58
2.2,5,2.5,2,80.74
2.4,5,2.5,0,0.56
2.4,5,2.5,1,0.62
2.4,5,2.5,2,0.74
2.6,5,2.5,0,0.52
2.6,5,2.5,1,0.58
2.6,5,2.5,2,0.54
2.8,5,2.5,0,0.54
2.8,5,2.5,1,0.56
2.8,5,2.5,2,0.56
3.0,5,2.5,0,0.54
3.0,5,2.5,1,0.68
3.0,5,2.5,2,0.5
