c_w,d_tresh,numGapJns,rep,spikeRate
3.4,0.9,0.0,1,283.74
3.4,0.9,0.0,2,275.66
3.6,0.9,0.0,0,282.7
3.6,0.9,0.0,1,282.14
3.6,0.9,0.0,2,280.94
3.8,0.9,0.0,0,279.36
3.8,0.9,0.0,1,281.54
3.8,0.9,0.0,2,272.16
0.0,1.0,0.0,0,283.26
0.0,1.0,0.0,1,275.12
0.0,1.0,0.0,2,283.58
0.2,1.0,2.0,0,276.18
0.2,1.0,2.0,1,275.22
0.2,1.0,2.0,2,276.98
0.4,1.0,2.0,0,274.24
0.4,1.0,2.0,1,264.26
0.4,1.0,2.0,2,285.86
0.6,1.0,2.0,0,274.32
0.6,1.0,2.0,1,268.74
0.6,1.0,2.0,2,260.1
0.8,1.0,2.0,0,257.18
0.8,1.0,2.0,1,2.86
0.8,1.0,2.0,2,2.86
1.0,1.0,2.0,0,265.66
1.0,1.0,2.0,1,259.98
1.0,1.0,2.0,2,274.36
1.2,1.0,2.0,0,251.42
1.2,1.0,2.0,1,268.52
1.2,1.0,2.0,2,251.54
1.4,1.0,2.0,0,254.68
1.4,1.0,2.0,1,271.56
1.4,1.0,2.0,2,257.72
1.6,1.0,2.0,0,274.38
1.6,1.0,2.0,1,257.32
1.6,1.0,2.0,2,265.36
1.8,1.0,2.0,0,273.32
1.8,1.0,2.0,1,281.0
1.8,1.0,2.0,2,266.62
2.0,1.0,2.0,0,275.66
2.0,1.0,2.0,1,283.12
2.0,1.0,2.0,2,277.24
2.2,1.0,2.0,0,278.06
2.2,1.0,2.0,1,282.62
2.2,1.0,2.0,2,281.82
2.4,1.0,2.0,0,278.28
2.4,1.0,2.0,1,276.84
2.4,1.0,2.0,2,284.66
2.6,1.0,2.0,0,283.88
2.6,1.0,2.0,1,283.44
2.6,1.0,2.0,2,282.82
2.8,1.0,2.0,0,278.94
2.8,1.0,2.0,1,279.5
2.8,1.0,2.0,2,281.72
3.0,1.0,2.0,0,282.12
3.0,1.0,2.0,1,284.18
3.0,1.0,2.0,2,282.84
3.2,1.0,2.0,0,281.3
3.2,1.0,2.0,1,280.5
3.2,1.0,2.0,2,276.64
3.4,1.0,2.0,0,281.52
3.4,1.0,2.0,1,276.28
3.4,1.0,2.0,2,281.32
3.6,1.0,2.0,0,279.7
3.6,1.0,2.0,1,282.58
3.6,1.0,2.0,2,282.26
3.8,1.0,2.0,0,279.08
3.8,1.0,2.0,1,277.08
3.8,1.0,2.0,2,278.68
0.0,1.1,0.0,0,282.62
0.0,1.1,0.0,1,279.42
0.0,1.1,0.0,2,283.84
0.2,1.1,2.0,0,275.72
0.2,1.1,2.0,1,279.92
0.2,1.1,2.0,2,265.66
0.4,1.1,2.0,0,281.42
0.4,1.1,2.0,1,274.4
0.4,1.1,2.0,2,255.7
0.6,1.1,2.0,0,265.76
0.6,1.1,2.0,1,4.28
0.6,1.1,2.0,2,268.62
0.8,1.1,2.0,0,279.98
0.8,1.1,2.0,1,268.54
0.8,1.1,2.0,2,265.76
1.0,1.1,2.0,0,254.16
1.0,1.1,2.0,1,271.42
1.0,1.1,2.0,2,259.92
1.2,1.1,2.0,0,260.0
1.2,1.1,2.0,1,268.58
1.2,1.1,2.0,2,259.84
1.4,1.1,2.0,0,260.2
1.4,1.1,2.0,1,270.52
1.4,1.1,2.0,2,260.16
1.6,1.1,2.0,0,265.9
1.6,1.1,2.0,1,267.1
1.6,1.1,2.0,2,262.9
1.8,1.1,2.0,0,270.52
1.8,1.1,2.0,1,282.04
1.8,1.1,2.0,2,267.8
2.0,1.1,2.0,0,281.38
2.0,1.1,2.0,1,276.52
2.0,1.1,2.0,2,279.94
2.2,1.1,2.0,0,279.36
2.2,1.1,2.0,1,279.88
2.2,1.1,2.0,2,271.96
2.4,1.1,2.0,0,277.58
2.4,1.1,2.0,1,278.62
2.4,1.1,2.0,2,281.4
2.6,1.1,2.0,0,281.98
2.6,1.1,2.0,1,280.78
2.6,1.1,2.0,2,279.84
2.8,1.1,2.0,0,281.28
2.8,1.1,2.0,1,279.7
2.8,1.1,2.0,2,281.42
3.0,1.1,2.0,0,282.24
3.0,1.1,2.0,1,278.68
3.0,1.1,2.0,2,282.54
3.2,1.1,2.0,0,281.02
3.2,1.1,2.0,1,282.92
3.2,1.1,2.0,2,284.86
3.4,1.1,2.0,0,282.02
3.4,1.1,2.0,1,283.16
3.4,1.1,2.0,2,280.06
3.6,1.1,2.0,0,283.56
3.6,1.1,2.0,1,280.6
3.6,1.1,2.0,2,279.22
3.8,1.1,2.0,0,278.78
3.8,1.1,2.0,1,282.8
3.8,1.1,2.0,2,279.52
0.0,1.2,0.0,0,277.42
0.0,1.2,0.0,1,276.24
0.0,1.2,0.0,2,282.8
0.2,1.2,2.0,0,255.58
0.2,1.2,2.0,1,285.88
0.2,1.2,2.0,2,276.12
0.4,1.2,2.0,0,262.74
0.4,1.2,2.0,1,274.4
0.4,1.2,2.0,2,259.86
0.6,1.2,2.0,0,262.76
0.6,1.2,2.0,1,274.18
0.6,1.2,2.0,2,282.92
0.8,1.2,2.0,0,268.7
0.8,1.2,2.0,1,277.26
0.8,1.2,2.0,2,260.06
1.0,1.2,2.0,0,251.46
1.0,1.2,2.0,1,262.94
