c_w,k,numGapJns,rep,spikeRate
0.0,0,0.0,0,34.0
0.05,0,0.0,0,80.0
0.1,0,0.0,0,34.0
0.15,0,0.0,0,2.0
0.2,0,0.0,0,88.0
0.25,0,0.0,0,36.0
0.3,0,0.0,0,18.0
0.35,0,0.0,0,58.0
0.4,0,0.0,0,34.0
0.45,0,0.0,0,118.0
0.5,0,0.0,0,140.0
0.55,0,0.0,0,44.0
0.6,0,0.0,0,2.0
0.65,0,0.0,0,16.0
0.7,0,0.0,0,76.0
0.75,0,0.0,0,190.0
0.8,0,0.0,0,38.0
0.85,0,0.0,0,24.0
0.9,0,0.0,0,78.0
0.95,0,0.0,0,50.0
1.0,0,0.0,0,32.0
1.05,0,0.0,0,56.0
1.1,0,0.0,0,64.0
1.15,0,0.0,0,10.0
1.2,0,0.0,0,46.0
1.25,0,0.0,0,44.0
1.3,0,0.0,0,38.0
1.35,0,0.0,0,66.0
1.4,0,0.0,0,54.0
1.45,0,0.0,0,26.0
1.5,0,0.0,0,4.0
1.55,0,0.0,0,2.0
1.6,0,0.0,0,68.0
1.65,0,0.0,0,44.0
1.7,0,0.0,0,22.0
1.75,0,0.0,0,34.0
1.8,0,0.0,0,78.0
1.85,0,0.0,0,16.0
1.9,0,0.0,0,10.0
1.95,0,0.0,0,48.0
0.0,1,0.0,0,26.0
0.05,1,0.5,0,28.0
0.1,1,0.5,0,42.0
0.15,1,0.5,0,8.0
0.2,1,0.5,0,8.0
0.25,1,0.5,0,2.0
0.3,1,0.5,0,16.0
0.35,1,0.5,0,12.0
0.4,1,0.5,0,2.0
0.45,1,0.5,0,8.0
0.5,1,0.5,0,12.0
0.55,1,0.5,0,6.0
0.6,1,0.5,0,6.0
0.65,1,0.5,0,14.0
0.7,1,0.5,0,6.0
0.75,1,0.5,0,6.0
0.8,1,0.5,0,2.0
0.85,1,0.5,0,2.0
0.9,1,0.5,0,2.0
0.95,1,0.5,0,6.0
1.0,1,0.5,0,2.0
1.05,1,0.5,0,4.0
1.1,1,0.5,0,2.0
1.15,1,0.5,0,4.0
1.2,1,0.5,0,8.0
1.25,1,0.5,0,4.0
1.3,1,0.5,0,4.0
1.35,1,0.5,0,2.0
1.4,1,0.5,0,2.0
1.45,1,0.5,0,2.0
1.5,1,0.5,0,2.0
1.55,1,0.5,0,2.0
1.6,1,0.5,0,2.0
1.65,1,0.5,0,2.0
1.7,1,0.5,0,2.0
1.75,1,0.5,0,2.0
1.8,1,0.5,0,2.0
1.85,1,0.5,0,2.0
1.9,1,0.5,0,2.0
1.95,1,0.5,0,2.0
0.0,2,0.0,0,38.0
0.05,2,1.0,0,50.0
0.1,2,1.0,0,62.0
0.15,2,1.0,0,22.0
0.2,2,1.0,0,16.0
0.25,2,1.0,0,12.0
0.3,2,1.0,0,2.0
0.35,2,1.0,0,10.0
0.4,2,1.0,0,2.0
0.45,2,1.0,0,2.0
0.5,2,1.0,0,2.0
0.55,2,1.0,0,2.0
0.6,2,1.0,0,2.0
0.65,2,1.0,0,2.0
0.7,2,1.0,0,2.0
0.75,2,1.0,0,2.0
0.8,2,1.0,0,2.0
0.85,2,1.0,0,2.0
0.9,2,1.0,0,2.0
0.95,2,1.0,0,2.0
1.0,2,1.0,0,2.0
1.05,2,1.0,0,2.0
1.1,2,1.0,0,2.0
1.15,2,1.0,0,2.0
1.2,2,1.0,0,2.0
1.25,2,1.0,0,2.0
1.3,2,1.0,0,2.0
1.35,2,1.0,0,2.0
1.4,2,1.0,0,2.0
1.45,2,1.0,0,2.0
1.5,2,1.0,0,2.0
1.55,2,1.0,0,2.0
1.6,2,1.0,0,2.0
1.65,2,1.0,0,2.0
1.7,2,1.0,0,2.0
1.75,2,1.0,0,2.0
1.8,2,1.0,0,2.0
1.85,2,1.0,0,2.0
1.9,2,1.0,0,2.0
1.95,2,1.0,0,2.0
0.0,3,0.0,0,54.0
0.05,3,1.5,0,32.0
0.1,3,1.5,0,38.0
0.15,3,1.5,0,4.0
0.2,3,1.5,0,8.0
0.25,3,1.5,0,6.0
0.3,3,1.5,0,2.0
0.35,3,1.5,0,2.0
0.4,3,1.5,0,2.0
0.45,3,1.5,0,2.0
0.5,3,1.5,0,2.0
0.55,3,1.5,0,2.0
0.6,3,1.5,0,12.0
0.65,3,1.5,0,2.0
0.7,3,1.5,0,2.0
0.75,3,1.5,0,2.0
