c_w,k,numGapJns,rep,spikeRate
0.0,0,0.0,0,297.2
0.0,0,0.0,1,296.4
0.0,0,0.0,2,295.4
0.5,0,0.0,0,294.0
0.5,0,0.0,1,298.6
0.5,0,0.0,2,297.4
1.0,0,0.0,0,299.2
1.0,0,0.0,1,286.4
1.0,0,0.0,2,299.0
1.5,0,0.0,0,299.8
1.5,0,0.0,1,298.0
1.5,0,0.0,2,294.4
0.0,1,0.0,0,296.6
0.0,1,0.0,1,291.4
0.0,1,0.0,2,292.2
0.5,1,0.5,0,289.6
0.5,1,0.5,1,290.8
0.5,1,0.5,2,287.0
1.0,1,0.5,0,287.6
1.0,1,0.5,1,292.6
1.0,1,0.5,2,294.4
1.5,1,0.5,0,291.0
1.5,1,0.5,1,293.0
1.5,1,0.5,2,280.6
0.0,2,0.0,0,298.0
0.0,2,0.0,1,296.8
0.0,2,0.0,2,297.2
0.5,2,1.0,0,294.0
0.5,2,1.0,1,297.0
0.5,2,1.0,2,5.0
1.0,2,1.0,0,282.4
1.0,2,1.0,1,290.4
1.0,2,1.0,2,291.2
1.5,2,1.0,0,2.8
1.5,2,1.0,1,2.8
1.5,2,1.0,2,2.8
0.0,3,0.0,0,290.6
0.0,3,0.0,1,299.4
0.0,3,0.0,2,294.8
0.5,3,1.5,0,292.2
0.5,3,1.5,1,286.0
0.5,3,1.5,2,294.8
1.0,3,1.5,0,286.2
1.0,3,1.5,1,275.4
1.0,3,1.5,2,284.0
1.5,3,1.5,0,7.6
1.5,3,1.5,1,2.8
1.5,3,1.5,2,7.2
0.0,4,0.0,0,293.6
0.0,4,0.0,1,290.4
0.0,4,0.0,2,295.6
0.5,4,2.0,0,292.0
0.5,4,2.0,1,296.2
0.5,4,2.0,2,287.4
1.0,4,2.0,0,2.8
1.0,4,2.0,1,2.8
1.0,4,2.0,2,2.8
1.5,4,2.0,0,2.8
1.5,4,2.0,1,2.8
1.5,4,2.0,2,2.8
0.0,5,0.0,0,297.4
0.0,5,0.0,1,296.4
0.0,5,0.0,2,292.8
0.5,5,2.5,0,271.4
0.5,5,2.5,1,284.2
0.5,5,2.5,2,42.0
1.0,5,2.5,0,2.8
1.0,5,2.5,1,2.8
1.0,5,2.5,2,2.8
1.5,5,2.5,0,2.4
1.5,5,2.5,1,2.6
1.5,5,2.5,2,2.4
0.0,6,0.0,0,281.2
0.0,6,0.0,1,293.2
0.0,6,0.0,2,294.2
0.5,6,3.0,0,2.8
0.5,6,3.0,1,284.8
0.5,6,3.0,2,275.4
1.0,6,3.0,0,2.6
1.0,6,3.0,1,2.6
1.0,6,3.0,2,2.8
1.5,6,3.0,0,0.0
1.5,6,3.0,1,0.0
1.5,6,3.0,2,0.0
0.0,7,0.0,0,290.4
0.0,7,0.0,1,287.4
0.0,7,0.0,2,287.8
0.5,7,3.5,0,16.6
0.5,7,3.5,1,251.6
0.5,7,3.5,2,10.8
1.0,7,3.5,0,0.0
1.0,7,3.5,1,0.0
1.0,7,3.5,2,0.0
1.5,7,3.5,0,0.0
1.5,7,3.5,1,0.0
1.5,7,3.5,2,0.0
0.0,8,0.0,0,298.4
0.0,8,0.0,1,299.2
0.0,8,0.0,2,296.4
0.5,8,4.0,0,2.8
0.5,8,4.0,1,2.8
0.5,8,4.0,2,2.8
1.0,8,4.0,0,0.0
1.0,8,4.0,1,0.0
1.0,8,4.0,2,0.0
1.5,8,4.0,0,0.0
1.5,8,4.0,1,0.0
1.5,8,4.0,2,0.0
