c_w,k,numGapJns,rep,spikeRate
0.325,4,2.0,0,0.0
0.35,4,2.0,0,0.0
0.375,4,2.0,0,0.0
0.4,4,2.0,0,0.0
0.425,4,2.0,0,0.0
0.45,4,2.0,0,0.0
0.475,4,2.0,0,0.0
0.5,4,2.0,0,0.0
0.525,4,2.0,0,0.0
0.55,4,2.0,0,0.0
0.575,4,2.0,0,0.0
0.6,4,2.0,0,0.0
0.625,4,2.0,0,0.0
0.65,4,2.0,0,0.0
0.675,4,2.0,0,0.0
0.7,4,2.0,0,0.0
0.725,4,2.0,0,0.0
0.75,4,2.0,0,0.0
0.775,4,2.0,0,0.0
0.8,4,2.0,0,0.0
0.825,4,2.0,0,0.0
0.85,4,2.0,0,0.0
0.875,4,2.0,0,0.0
0.9,4,2.0,0,0.0
0.925,4,2.0,0,0.0
0.95,4,2.0,0,0.0
0.975,4,2.0,0,0.0
0.0,5,0.0,0,27.42
0.025,5,2.5,0,27.26
0.05,5,2.5,0,27.48
0.075,5,2.5,0,26.4
0.1,5,2.5,0,26.0
0.125,5,2.5,0,24.42
0.15,5,2.5,0,24.8
0.175,5,2.5,0,0.0
0.2,5,2.5,0,0.0
0.225,5,2.5,0,0.0
0.25,5,2.5,0,0.0
0.275,5,2.5,0,0.0
0.3,5,2.5,0,0.0
0.325,5,2.5,0,0.0
0.35,5,2.5,0,0.0
0.375,5,2.5,0,0.0
0.4,5,2.5,0,0.0
0.425,5,2.5,0,0.0
0.45,5,2.5,0,0.0
0.475,5,2.5,0,0.0
0.5,5,2.5,0,0.0
0.525,5,2.5,0,0.0
0.55,5,2.5,0,0.0
0.575,5,2.5,0,0.0
0.6,5,2.5,0,0.0
0.625,5,2.5,0,0.0
0.65,5,2.5,0,0.0
0.675,5,2.5,0,0.0
0.7,5,2.5,0,0.0
0.725,5,2.5,0,0.0
0.75,5,2.5,0,0.0
0.775,5,2.5,0,0.0
0.8,5,2.5,0,0.0
0.825,5,2.5,0,0.0
0.85,5,2.5,0,0.0
0.875,5,2.5,0,0.0
0.9,5,2.5,0,0.0
0.925,5,2.5,0,0.0
0.95,5,2.5,0,0.0
0.975,5,2.5,0,0.0
0.0,6,0.0,0,27.42
0.025,6,3.0,0,27.46
0.05,6,3.0,0,26.3
0.075,6,3.0,0,26.0
0.1,6,3.0,0,24.46
0.125,6,3.0,0,23.52
0.15,6,3.0,0,0.0
0.175,6,3.0,0,0.0
0.2,6,3.0,0,0.0
0.225,6,3.0,0,0.0
0.25,6,3.0,0,0.0
0.275,6,3.0,0,0.0
0.3,6,3.0,0,0.0
0.325,6,3.0,0,0.0
0.35,6,3.0,0,0.0
0.375,6,3.0,0,0.0
0.4,6,3.0,0,0.0
0.425,6,3.0,0,0.0
0.45,6,3.0,0,0.0
0.475,6,3.0,0,0.0
0.5,6,3.0,0,0.0
0.525,6,3.0,0,0.0
0.55,6,3.0,0,0.0
0.575,6,3.0,0,0.0
0.6,6,3.0,0,0.0
0.625,6,3.0,0,0.0
0.65,6,3.0,0,0.0
0.675,6,3.0,0,0.0
0.7,6,3.0,0,0.0
0.725,6,3.0,0,0.0
0.75,6,3.0,0,0.0
0.775,6,3.0,0,0.0
0.8,6,3.0,0,0.0
0.825,6,3.0,0,0.0
0.85,6,3.0,0,0.0
0.875,6,3.0,0,0.0
0.9,6,3.0,0,0.0
0.925,6,3.0,0,0.0
0.95,6,3.0,0,0.0
0.975,6,3.0,0,0.0
0.0,7,0.0,0,27.42
0.025,7,3.5,0,26.92
0.05,7,3.5,0,25.98
0.075,7,3.5,0,25.48
0.1,7,3.5,0,21.6
0.125,7,3.5,0,0.0
0.15,7,3.5,0,0.0
0.175,7,3.5,0,0.0
0.2,7,3.5,0,0.0
0.225,7,3.5,0,0.0
0.25,7,3.5,0,0.0
0.275,7,3.5,0,0.0
0.3,7,3.5,0,0.0
0.325,7,3.5,0,0.0
0.35,7,3.5,0,0.0
0.375,7,3.5,0,0.0
0.4,7,3.5,0,0.0
0.425,7,3.5,0,0.0
0.45,7,3.5,0,0.0
0.475,7,3.5,0,0.0
0.5,7,3.5,0,0.0
0.525,7,3.5,0,0.0
0.55,7,3.5,0,0.0
0.575,7,3.5,0,0.0
0.6,7,3.5,0,0.0
0.625,7,3.5,0,0.0
0.65,7,3.5,0,0.0
0.675,7,3.5,0,0.0
0.7,7,3.5,0,0.0
0.725,7,3.5,0,0.0
0.75,7,3.5,0,0.0
0.775,7,3.5,0,0.0
0.8,7,3.5,0,0.0
0.825,7,3.5,0,0.0
0.85,7,3.5,0,0.0
0.875,7,3.5,0,0.0
0.9,7,3.5,0,0.0
0.925,7,3.5,0,0.0
0.95,7,3.5,0,0.0
0.975,7,3.5,0,0.0
0.0,8,0.0,0,27.42
0.025,8,4.0,0,26.8
0.05,8,4.0,0,25.98
0.075,8,4.0,0,24.64
0.1,8,4.0,0,0.26
0.125,8,4.0,0,0.0
0.15,8,4.0,0,0.0
0.175,8,4.0,0,0.0
0.2,8,4.0,0,0.0
0.225,8,4.0,0,0.0
0.25,8,4.0,0,0.0
0.275,8,4.0,0,0.0
0.3,8,4.0,0,0.0
0.325,8,4.0,0,0.0
0.35,8,4.0,0,0.0
0.375,8,4.0,0,0.0
0.4,8,4.0,0,0.0
0.425,8,4.0,0,0.0
0.45,8,4.0,0,0.0
0.475,8,4.0,0,0.0
0.5,8,4.0,0,0.0
0.525,8,4.0,0,0.0
0.55,8,4.0,0,0.0
0.575,8,4.0,0,0.0
0.6,8,4.0,0,0.0
0.625,8,4.0,0,0.0
0.65,8,4.0,0,0.0
0.675,8,4.0,0,0.0
0.7,8,4.0,0,0.0
0.725,8,4.0,0,0.0
0.75,8,4.0,0,0.0
0.775,8,4.0,0,0.0
0.8,8,4.0,0,0.0
0.825,8,4.0,0,0.0
0.85,8,4.0,0,0.0
0.875,8,4.0,0,0.0
0.9,8,4.0,0,0.0
0.925,8,4.0,0,0.0
0.95,8,4.0,0,0.0
0.975,8,4.0,0,0.0
