c_w,k,numGapJns,rep,spikeRate
0.8,3,1.5,2,12.56
1.0,3,1.5,0,61.0
1.0,3,1.5,1,61.0
1.0,3,1.5,2,61.0
1.2,3,1.5,0,56.04
1.2,3,1.5,1,56.04
1.2,3,1.5,2,56.04
1.4,3,1.5,0,66.7
1.4,3,1.5,1,66.7
1.4,3,1.5,2,66.7
1.6,3,1.5,0,72.42
1.6,3,1.5,1,72.42
1.6,3,1.5,2,72.42
1.8,3,1.5,0,64.36
1.8,3,1.5,1,64.36
1.8,3,1.5,2,64.36
2.0,3,1.5,0,75.22
2.0,3,1.5,1,75.22
2.0,3,1.5,2,75.22
2.2,3,1.5,0,71.94
2.2,3,1.5,1,71.94
2.2,3,1.5,2,71.94
2.4,3,1.5,0,74.86
2.4,3,1.5,1,74.86
2.4,3,1.5,2,74.86
2.6,3,1.5,0,74.64
2.6,3,1.5,1,74.64
2.6,3,1.5,2,74.64
2.8,3,1.5,0,74.42
2.8,3,1.5,1,74.42
2.8,3,1.5,2,74.42
3.0,3,1.5,0,74.64
3.0,3,1.5,1,74.64
3.0,3,1.5,2,74.64
3.2,3,1.5,0,75.68
3.2,3,1.5,1,75.68
3.2,3,1.5,2,75.68
3.4,3,1.5,0,79.42
3.4,3,1.5,1,79.42
3.4,3,1.5,2,79.42
3.6,3,1.5,0,75.7
3.6,3,1.5,1,75.7
3.6,3,1.5,2,75.7
3.8,3,1.5,0,75.78
3.8,3,1.5,1,75.78
3.8,3,1.5,2,75.78
0.0,4,0.0,0,83.18
0.0,4,0.0,1,83.18
0.0,4,0.0,2,83.18
0.2,4,2.0,0,83.2
0.2,4,2.0,1,83.2
0.2,4,2.0,2,83.2
0.4,4,2.0,0,4.28
0.4,4,2.0,1,4.28
0.4,4,2.0,2,4.28
0.6,4,2.0,0,4.2
0.6,4,2.0,1,4.2
0.6,4,2.0,2,4.2
0.8,4,2.0,0,4.3
0.8,4,2.0,1,4.3
0.8,4,2.0,2,4.3
1.0,4,2.0,0,4.2
1.0,4,2.0,1,4.2
1.0,4,2.0,2,4.2
1.2,4,2.0,0,4.2
1.2,4,2.0,1,4.2
1.2,4,2.0,2,4.2
1.4,4,2.0,0,4.1
1.4,4,2.0,1,4.1
1.4,4,2.0,2,4.1
1.6,4,2.0,0,4.1
1.6,4,2.0,1,4.1
1.6,4,2.0,2,4.1
1.8,4,2.0,0,4.1
1.8,4,2.0,1,4.1
1.8,4,2.0,2,4.1
2.0,4,2.0,0,4.0
2.0,4,2.0,1,4.0
2.0,4,2.0,2,4.0
2.2,4,2.0,0,4.22
2.2,4,2.0,1,4.22
2.2,4,2.0,2,4.22
2.4,4,2.0,0,58.16
2.4,4,2.0,1,58.16
2.4,4,2.0,2,58.16
2.6,4,2.0,0,56.16
2.6,4,2.0,1,56.16
2.6,4,2.0,2,56.16
2.8,4,2.0,0,0.64
2.8,4,2.0,1,0.64
2.8,4,2.0,2,0.64
3.0,4,2.0,0,0.64
3.0,4,2.0,1,0.64
3.0,4,2.0,2,0.64
3.2,4,2.0,0,0.64
3.2,4,2.0,1,0.64
3.2,4,2.0,2,0.64
3.4,4,2.0,0,0.62
3.4,4,2.0,1,0.62
3.4,4,2.0,2,0.62
3.6,4,2.0,0,0.62
3.6,4,2.0,1,0.62
3.6,4,2.0,2,0.62
3.8,4,2.0,0,0.62
3.8,4,2.0,1,0.62
3.8,4,2.0,2,0.62
0.0,5,0.0,0,83.18
0.0,5,0.0,1,83.18
0.0,5,0.0,2,83.18
0.2,5,2.5,0,73.36
0.2,5,2.5,1,73.36
0.2,5,2.5,2,73.36
0.4,5,2.5,0,34.5
0.4,5,2.5,1,34.5
0.4,5,2.5,2,34.5
0.6,5,2.5,0,51.02
0.6,5,2.5,1,51.02
0.6,5,2.5,2,51.02
0.8,5,2.5,0,4.0
0.8,5,2.5,1,4.0
0.8,5,2.5,2,4.0
1.0,5,2.5,0,53.54
1.0,5,2.5,1,53.54
1.0,5,2.5,2,53.54
1.2,5,2.5,0,5.04
1.2,5,2.5,1,5.04
1.2,5,2.5,2,5.04
1.4,5,2.5,0,37.88
1.4,5,2.5,1,37.88
1.4,5,2.5,2,37.88
1.6,5,2.5,0,35.1
1.6,5,2.5,1,35.1
1.6,5,2.5,2,35.1
1.8,5,2.5,0,64.78
1.8,5,2.5,1,64.78
1.8,5,2.5,2,64.78
2.0,5,2.5,0,68.9
2.0,5,2.5,1,68.9
2.0,5,2.5,2,68.9
2.2,5,2.5,0,74.26
2.2,5,2.5,1,74.26
2.2,5,2.5,2,74.26
2.4,5,2.5,0,70.78
2.4,5,2.5,1,70.78
2.4,5,2.5,2,70.78
2.6,5,2.5,0,0.62
2.6,5,2.5,1,0.62
2.6,5,2.5,2,0.62
2.8,5,2.5,0,0.6
2.8,5,2.5,1,0.6
2.8,5,2.5,2,0.6
3.0,5,2.5,0,0.6
3.0,5,2.5,1,0.6
3.0,5,2.5,2,0.6
3.2,5,2.5,0,0.58
3.2,5,2.5,1,0.58
3.2,5,2.5,2,0.58
3.4,5,2.5,0,0.58
3.4,5,2.5,1,0.58
3.4,5,2.5,2,0.58
3.6,5,2.5,0,0.58
3.6,5,2.5,1,0.58
3.6,5,2.5,2,0.58
3.8,5,2.5,0,0.58
3.8,5,2.5,1,0.58
3.8,5,2.5,2,0.58
0.0,6,0.0,0,83.18
0.0,6,0.0,1,83.18
0.0,6,0.0,2,83.18
0.2,6,3.0,0,73.12
0.2,6,3.0,1,73.12
0.2,6,3.0,2,73.12
0.4,6,3.0,0,13.94
0.4,6,3.0,1,13.94
0.4,6,3.0,2,13.94
0.6,6,3.0,0,32.72
0.6,6,3.0,1,32.72
0.6,6,3.0,2,32.72
0.8,6,3.0,0,26.68
0.8,6,3.0,1,26.68
0.8,6,3.0,2,26.68
1.0,6,3.0,0,70.88
1.0,6,3.0,1,70.88
1.0,6,3.0,2,70.88
1.2,6,3.0,0,14.92
1.2,6,3.0,1,14.92
1.2,6,3.0,2,14.92
1.4,6,3.0,0,61.7
1.4,6,3.0,1,61.7
1.4,6,3.0,2,61.7
1.6,6,3.0,0,70.96
1.6,6,3.0,1,70.96
1.6,6,3.0,2,70.96
1.8,6,3.0,0,9.3
1.8,6,3.0,1,9.3
1.8,6,3.0,2,9.3
2.0,6,3.0,0,0.6
2.0,6,3.0,1,0.6
2.0,6,3.0,2,0.6
2.2,6,3.0,0,0.6
2.2,6,3.0,1,0.6
2.2,6,3.0,2,0.6
2.4,6,3.0,0,0.58
2.4,6,3.0,1,0.58
2.4,6,3.0,2,0.58
2.6,6,3.0,0,0.58
2.6,6,3.0,1,0.58
2.6,6,3.0,2,0.58
2.8,6,3.0,0,0.56
2.8,6,3.0,1,0.56
2.8,6,3.0,2,0.56
3.0,6,3.0,0,0.56
3.0,6,3.0,1,0.56
3.0,6,3.0,2,0.56
3.2,6,3.0,0,0.54
3.2,6,3.0,1,0.54
3.2,6,3.0,2,0.54
3.4,6,3.0,0,0.52
3.4,6,3.0,1,0.52
3.4,6,3.0,2,0.52
3.6,6,3.0,0,0.52
3.6,6,3.0,1,0.52
3.6,6,3.0,2,0.52
3.8,6,3.0,0,0.5
3.8,6,3.0,1,0.5
3.8,6,3.0,2,0.5
0.0,7,0.0,0,83.18
0.0,7,0.0,1,83.18
0.0,7,0.0,2,83.18
0.2,7,3.5,0,66.66
0.2,7,3.5,1,66.66
0.2,7,3.5,2,66.66
0.4,7,3.5,0,53.7
0.4,7,3.5,1,53.7
0.4,7,3.5,2,53.7
0.6,7,3.5,0,55.22
0.6,7,3.5,1,55.22
0.6,7,3.5,2,55.22
0.8,7,3.5,0,4.04
0.8,7,3.5,1,4.04
0.8,7,3.5,2,4.04
1.0,7,3.5,0,56.38
1.0,7,3.5,1,56.38
1.0,7,3.5,2,56.38
1.2,7,3.5,0,54.38
1.2,7,3.5,1,54.38
1.2,7,3.5,2,54.38
1.4,7,3.5,0,0.6
1.4,7,3.5,1,0.6
1.4,7,3.5,2,0.6
1.6,7,3.5,0,0.58
1.6,7,3.5,1,0.58
1.6,7,3.5,2,0.58
1.8,7,3.5,0,0.54
1.8,7,3.5,1,0.54
1.8,7,3.5,2,0.54
2.0,7,3.5,0,0.54
2.0,7,3.5,1,0.54
2.0,7,3.5,2,0.54
2.2,7,3.5,0,0.52
2.2,7,3.5,1,0.52
2.2,7,3.5,2,0.52
2.4,7,3.5,0,0.52
2.4,7,3.5,1,0.52
2.4,7,3.5,2,0.52
2.6,7,3.5,0,0.5
2.6,7,3.5,1,0.5
2.6,7,3.5,2,0.5
2.8,7,3.5,0,0.48
2.8,7,3.5,1,0.48
2.8,7,3.5,2,0.48
3.0,7,3.5,0,0.46
3.0,7,3.5,1,0.46
3.0,7,3.5,2,0.46
3.2,7,3.5,0,0.44
3.2,7,3.5,1,0.44
3.2,7,3.5,2,0.44
3.4,7,3.5,0,0.4
3.4,7,3.5,1,0.4
3.4,7,3.5,2,0.4
3.6,7,3.5,0,0.38
3.6,7,3.5,1,0.38
3.6,7,3.5,2,0.38
3.8,7,3.5,0,0.36
3.8,7,3.5,1,0.36
3.8,7,3.5,2,0.36
0.0,8,0.0,0,83.18
0.0,8,0.0,1,83.18
0.0,8,0.0,2,83.18
0.2,8,4.0,0,4.3
0.2,8,4.0,1,4.3
0.2,8,4.0,2,4.3
0.4,8,4.0,0,4.18
0.4,8,4.0,1,4.18
0.4,8,4.0,2,4.18
0.6,8,4.0,0,4.1
0.6,8,4.0,1,4.1
0.6,8,4.0,2,4.1
0.8,8,4.0,0,4.0
0.8,8,4.0,1,4.0
0.8,8,4.0,2,4.0
1.0,8,4.0,0,4.06
1.0,8,4.0,1,4.06
1.0,8,4.0,2,4.06
1.2,8,4.0,0,0.6
1.2,8,4.0,1,0.6
1.2,8,4.0,2,0.6
1.4,8,4.0,0,0.58
1.4,8,4.0,1,0.58
1.4,8,4.0,2,0.58
1.6,8,4.0,0,0.58
1.6,8,4.0,1,0.58
1.6,8,4.0,2,0.58
1.8,8,4.0,0,0.56
1.8,8,4.0,1,0.56
1.8,8,4.0,2,0.56
2.0,8,4.0,0,0.54
2.0,8,4.0,1,0.54
2.0,8,4.0,2,0.54
2.2,8,4.0,0,0.52
2.2,8,4.0,1,0.52
2.2,8,4.0,2,0.52
2.4,8,4.0,0,0.52
2.4,8,4.0,1,0.52
2.4,8,4.0,2,0.52
2.6,8,4.0,0,0.5
2.6,8,4.0,1,0.5
2.6,8,4.0,2,0.5
2.8,8,4.0,0,0.48
2.8,8,4.0,1,0.48
2.8,8,4.0,2,0.48
3.0,8,4.0,0,0.46
3.0,8,4.0,1,0.46
3.0,8,4.0,2,0.46
3.2,8,4.0,0,0.44
3.2,8,4.0,1,0.44
3.2,8,4.0,2,0.44
3.4,8,4.0,0,0.4
3.4,8,4.0,1,0.4
3.4,8,4.0,2,0.4
3.6,8,4.0,0,0.38
3.6,8,4.0,1,0.38
3.6,8,4.0,2,0.38
3.8,8,4.0,0,0.36
3.8,8,4.0,1,0.36
3.8,8,4.0,2,0.36
