c_w,k,numGapJns,rep,spikeRate
0.0,0,0.0,0,73.2666666667
0.5,0,0.0,0,73.2666666667
1.0,0,0.0,0,73.2666666667
1.5,0,0.0,0,73.2666666667
2.0,0,0.0,0,73.2666666667
2.5,0,0.0,0,73.2666666667
3.0,0,0.0,0,73.2666666667
3.5,0,0.0,0,73.2666666667
0.0,1,0.0,0,73.2666666667
0.5,1,0.5,0,20.7333333333
1.0,1,0.5,0,30.6
1.5,1,0.5,0,13.7
2.0,1,0.5,0,15.9666666667
2.5,1,0.5,0,32.4666666667
3.0,1,0.5,0,26.2
3.5,1,0.5,0,20.2666666667
0.0,2,0.0,0,73.2666666667
0.5,2,1.0,0,18.3666666667
1.0,2,1.0,0,34.6666666667
1.5,2,1.0,0,59.7666666667
2.0,2,1.0,0,17.5
2.5,2,1.0,0,17.3666666667
3.0,2,1.0,0,19.8
3.5,2,1.0,0,1.7
0.0,3,0.0,0,73.2666666667
0.5,3,1.5,0,9.83333333333
1.0,3,1.5,0,18.4
1.5,3,1.5,0,24.8333333333
2.0,3,1.5,0,30.9333333333
2.5,3,1.5,0,52.3333333333
3.0,3,1.5,0,52.8333333333
3.5,3,1.5,0,60.6
0.0,4,0.0,0,73.2666666667
0.5,4,2.0,0,4.3
1.0,4,2.0,0,4.16666666667
1.5,4,2.0,0,4.0
2.0,4,2.0,0,4.0
2.5,4,2.0,0,9.26666666667
3.0,4,2.0,0,0.633333333333
3.5,4,2.0,0,0.633333333333
0.0,5,0.0,0,73.2666666667
0.5,5,2.5,0,15.3333333333
1.0,5,2.5,0,12.5333333333
1.5,5,2.5,0,17.7
2.0,5,2.5,0,22.8333333333
2.5,5,2.5,0,0.633333333333
3.0,5,2.5,0,0.6
3.5,5,2.5,0,0.566666666667
0.0,6,0.0,0,73.2666666667
0.5,6,3.0,0,11.2666666667
1.0,6,3.0,0,29.5666666667
1.5,6,3.0,0,14.6333333333
2.0,6,3.0,0,0.6
2.5,6,3.0,0,0.566666666667
3.0,6,3.0,0,0.566666666667
3.5,6,3.0,0,0.533333333333
0.0,7,0.0,0,73.2666666667
0.5,7,3.5,0,28.2666666667
1.0,7,3.5,0,13.3666666667
1.5,7,3.5,0,0.6
2.0,7,3.5,0,0.533333333333
2.5,7,3.5,0,0.5
3.0,7,3.5,0,0.466666666667
3.5,7,3.5,0,0.4
0.0,8,0.0,0,73.2666666667
0.5,8,4.0,0,4.16666666667
1.0,8,4.0,0,4.06666666667
1.5,8,4.0,0,0.6
2.0,8,4.0,0,0.533333333333
2.5,8,4.0,0,0.5
3.0,8,4.0,0,0.466666666667
3.5,8,4.0,0,0.4
