c_w,k,numGapJns,rep,spikeRate
3.4,2,1.0,2,64.22
3.6,2,1.0,0,0.6
3.6,2,1.0,1,0.7
3.6,2,1.0,2,0.6
3.8,2,1.0,0,0.58
3.8,2,1.0,1,0.72
3.8,2,1.0,2,0.86
0.0,3,0.0,0,2.08
0.0,3,0.0,1,1.3
0.0,3,0.0,2,57.9
0.2,3,1.5,0,1.7
0.2,3,1.5,1,1.46
0.2,3,1.5,2,58.72
0.4,3,1.5,0,60.98
0.4,3,1.5,1,2.6
0.4,3,1.5,2,1.08
0.6,3,1.5,0,2.48
0.6,3,1.5,1,59.84
0.6,3,1.5,2,2.64
0.8,3,1.5,0,57.7
0.8,3,1.5,1,65.9
0.8,3,1.5,2,1.34
1.0,3,1.5,0,0.68
1.0,3,1.5,1,35.84
1.0,3,1.5,2,0.8
1.2,3,1.5,0,1.54
1.2,3,1.5,1,1.26
1.2,3,1.5,2,0.88
1.4,3,1.5,0,64.4
1.4,3,1.5,1,2.22
1.4,3,1.5,2,0.92
1.6,3,1.5,0,0.94
1.6,3,1.5,1,1.38
1.6,3,1.5,2,1.42
1.8,3,1.5,0,1.34
1.8,3,1.5,1,0.72
1.8,3,1.5,2,0.6
2.0,3,1.5,0,0.84
2.0,3,1.5,1,0.6
2.0,3,1.5,2,6.84
2.2,3,1.5,0,1.02
2.2,3,1.5,1,0.96
2.2,3,1.5,2,0.98
2.4,3,1.5,0,69.98
2.4,3,1.5,1,0.82
2.4,3,1.5,2,0.94
2.6,3,1.5,0,1.16
2.6,3,1.5,1,0.74
2.6,3,1.5,2,0.7
2.8,3,1.5,0,0.7
2.8,3,1.5,1,0.76
2.8,3,1.5,2,0.6
3.0,3,1.5,0,0.58
3.0,3,1.5,1,0.72
3.0,3,1.5,2,1.0
3.2,3,1.5,0,2.52
3.2,3,1.5,1,1.16
3.2,3,1.5,2,0.72
3.4,3,1.5,0,0.58
3.4,3,1.5,1,0.94
3.4,3,1.5,2,0.54
3.6,3,1.5,0,0.56
3.6,3,1.5,1,1.26
3.6,3,1.5,2,0.76
3.8,3,1.5,0,0.7
3.8,3,1.5,1,0.7
3.8,3,1.5,2,88.14
0.0,4,0.0,0,1.14
0.0,4,0.0,1,1.14
0.0,4,0.0,2,2.02
