c_w,k,numGapJns,rep,spikeRate
0.85,0,0.0,3,25.46
0.85,0,0.0,4,23.8
0.875,0,0.0,0,24.0
0.875,0,0.0,1,26.02
0.875,0,0.0,2,22.64
0.875,0,0.0,3,27.22
0.875,0,0.0,4,24.3
0.9,0,0.0,0,25.44
0.9,0,0.0,1,24.2
0.9,0,0.0,2,23.2
0.9,0,0.0,3,23.78
0.9,0,0.0,4,24.3
0.925,0,0.0,0,27.34
0.925,0,0.0,1,27.84
0.925,0,0.0,2,23.6
0.925,0,0.0,3,25.74
0.925,0,0.0,4,24.14
0.95,0,0.0,0,25.92
0.95,0,0.0,1,26.02
0.95,0,0.0,2,25.74
0.95,0,0.0,3,25.48
0.95,0,0.0,4,23.98
0.975,0,0.0,0,22.0
0.975,0,0.0,1,26.0
0.975,0,0.0,2,24.14
0.975,0,0.0,3,21.64
0.975,0,0.0,4,23.8
0.0,1,0.0,0,24.06
0.0,1,0.0,1,26.4
0.0,1,0.0,2,24.68
0.0,1,0.0,3,24.12
0.0,1,0.0,4,25.74
0.025,1,0.5,0,25.48
0.025,1,0.5,1,23.32
0.025,1,0.5,2,23.64
0.025,1,0.5,3,22.74
0.025,1,0.5,4,0.28
0.05,1,0.5,0,25.74
0.05,1,0.5,1,24.1
0.05,1,0.5,2,23.3
0.05,1,0.5,3,23.8
0.05,1,0.5,4,24.0
0.075,1,0.5,0,24.44
0.075,1,0.5,1,25.82
0.075,1,0.5,2,22.62
0.075,1,0.5,3,24.0
0.075,1,0.5,4,26.0
0.1,1,0.5,0,25.38
0.1,1,0.5,1,24.58
0.1,1,0.5,2,24.88
0.1,1,0.5,3,24.08
0.1,1,0.5,4,24.24
0.125,1,0.5,0,24.04
0.125,1,0.5,1,23.76
0.125,1,0.5,2,25.72
0.125,1,0.5,3,24.22
0.125,1,0.5,4,24.24
0.15,1,0.5,0,25.74
0.15,1,0.5,1,23.82
0.15,1,0.5,2,24.34
0.15,1,0.5,3,24.02
0.15,1,0.5,4,25.84
0.175,1,0.5,0,24.4
0.175,1,0.5,1,22.92
0.175,1,0.5,2,21.78
0.175,1,0.5,3,24.68
0.175,1,0.5,4,24.06
0.2,1,0.5,0,24.0
0.2,1,0.5,1,24.0
0.2,1,0.5,2,23.76
0.2,1,0.5,3,24.0
0.2,1,0.5,4,26.0
0.225,1,0.5,0,24.64
0.225,1,0.5,1,23.76
0.225,1,0.5,2,21.98
0.225,1,0.5,3,23.76
0.225,1,0.5,4,22.18
0.25,1,0.5,0,21.96
0.25,1,0.5,1,22.28
0.25,1,0.5,2,24.0
0.25,1,0.5,3,22.84
0.25,1,0.5,4,24.04
0.275,1,0.5,0,23.86
0.275,1,0.5,1,24.2
0.275,1,0.5,2,21.56
0.275,1,0.5,3,22.66
0.275,1,0.5,4,23.64
0.3,1,0.5,0,21.94
0.3,1,0.5,1,22.56
0.3,1,0.5,2,23.76
0.3,1,0.5,3,20.38
0.3,1,0.5,4,25.0
0.325,1,0.5,0,21.84
