c_w,k,numGapJns,rep,spikeRate
1.4,6,3.0,0,0.58
1.4,6,3.0,1,0.66
1.4,6,3.0,2,63.9
1.6,6,3.0,0,0.64
1.6,6,3.0,1,0.58
1.6,6,3.0,2,0.64
1.8,6,3.0,0,0.58
1.8,6,3.0,1,1.18
1.8,6,3.0,2,0.54
2.0,6,3.0,0,0.56
2.0,6,3.0,1,0.56
2.0,6,3.0,2,0.58
2.2,6,3.0,0,0.52
2.2,6,3.0,1,0.68
2.2,6,3.0,2,0.52
2.4,6,3.0,0,0.52
2.4,6,3.0,1,68.54
2.4,6,3.0,2,0.56
2.6,6,3.0,0,0.52
2.6,6,3.0,1,0.54
2.6,6,3.0,2,0.66
2.8,6,3.0,0,0.52
2.8,6,3.0,1,0.5
2.8,6,3.0,2,0.58
3.0,6,3.0,0,0.56
3.0,6,3.0,1,0.52
3.0,6,3.0,2,0.48
3.2,6,3.0,0,0.46
3.2,6,3.0,1,0.48
3.2,6,3.0,2,0.5
3.4,6,3.0,0,0.46
3.4,6,3.0,1,0.48
3.4,6,3.0,2,0.52
3.6,6,3.0,0,0.48
3.6,6,3.0,1,0.5
3.6,6,3.0,2,0.44
3.8,6,3.0,0,0.52
3.8,6,3.0,1,0.46
3.8,6,3.0,2,0.44
0.0,7,0.0,0,2.34
0.0,7,0.0,1,10.38
0.0,7,0.0,2,52.34
0.2,7,3.5,0,3.82
0.2,7,3.5,1,1.02
0.2,7,3.5,2,1.48
0.4,7,3.5,0,2.26
0.4,7,3.5,1,2.44
0.4,7,3.5,2,1.48
0.6,7,3.5,0,1.04
0.6,7,3.5,1,57.4
0.6,7,3.5,2,0.74
0.8,7,3.5,0,0.7
0.8,7,3.5,1,0.72
0.8,7,3.5,2,63.74
1.0,7,3.5,0,0.62
1.0,7,3.5,1,0.64
1.0,7,3.5,2,0.6
1.2,7,3.5,0,0.58
1.2,7,3.5,1,0.76
1.2,7,3.5,2,0.62
1.4,7,3.5,0,0.58
1.4,7,3.5,1,0.56
1.4,7,3.5,2,0.58
1.6,7,3.5,0,1.22
1.6,7,3.5,1,0.54
1.6,7,3.5,2,0.58
1.8,7,3.5,0,0.56
1.8,7,3.5,1,0.52
1.8,7,3.5,2,0.54
2.0,7,3.5,0,0.52
2.0,7,3.5,1,0.5
2.0,7,3.5,2,0.52
2.2,7,3.5,0,0.52
2.2,7,3.5,1,0.52
2.2,7,3.5,2,0.48
2.4,7,3.5,0,0.5
2.4,7,3.5,1,0.5
2.4,7,3.5,2,0.48
2.6,7,3.5,0,0.46
2.6,7,3.5,1,0.48
2.6,7,3.5,2,0.46
2.8,7,3.5,0,0.44
2.8,7,3.5,1,0.4
2.8,7,3.5,2,0.46
3.0,7,3.5,0,0.38
3.0,7,3.5,1,0.38
3.0,7,3.5,2,0.4
3.2,7,3.5,0,0.44
3.2,7,3.5,1,0.44
3.2,7,3.5,2,0.38
3.4,7,3.5,0,0.38
3.4,7,3.5,1,0.38
3.4,7,3.5,2,0.36
3.6,7,3.5,0,0.36
3.6,7,3.5,1,0.36
3.6,7,3.5,2,0.32
3.8,7,3.5,0,0.32
3.8,7,3.5,1,0.3
3.8,7,3.5,2,0.34
0.0,8,0.0,0,0.98
0.0,8,0.0,1,1.88
0.0,8,0.0,2,2.62
0.2,8,4.0,0,5.34
0.2,8,4.0,1,1.12
0.2,8,4.0,2,42.38
0.4,8,4.0,0,2.74
0.4,8,4.0,1,1.36
0.4,8,4.0,2,2.16
0.6,8,4.0,0,0.86
0.6,8,4.0,1,0.82
0.6,8,4.0,2,1.16
0.8,8,4.0,0,0.68
0.8,8,4.0,1,2.82
0.8,8,4.0,2,0.82
1.0,8,4.0,0,0.6
1.0,8,4.0,1,0.6
1.0,8,4.0,2,0.94
1.2,8,4.0,0,0.58
1.2,8,4.0,1,0.58
1.2,8,4.0,2,0.54
1.4,8,4.0,0,0.58
1.4,8,4.0,1,0.58
1.4,8,4.0,2,0.58
1.6,8,4.0,0,0.56
1.6,8,4.0,1,0.56
1.6,8,4.0,2,0.54
1.8,8,4.0,0,0.56
1.8,8,4.0,1,0.54
1.8,8,4.0,2,0.54
2.0,8,4.0,0,0.54
2.0,8,4.0,1,0.52
2.0,8,4.0,2,0.52
2.2,8,4.0,0,0.52
2.2,8,4.0,1,0.52
2.2,8,4.0,2,0.48
2.4,8,4.0,0,0.5
2.4,8,4.0,1,0.46
2.4,8,4.0,2,0.46
2.6,8,4.0,0,0.48
2.6,8,4.0,1,0.48
2.6,8,4.0,2,0.46
2.8,8,4.0,0,0.48
2.8,8,4.0,1,0.42
2.8,8,4.0,2,0.44
3.0,8,4.0,0,0.4
3.0,8,4.0,1,0.42
3.0,8,4.0,2,0.44
3.2,8,4.0,0,0.44
3.2,8,4.0,1,0.4
3.2,8,4.0,2,0.4
3.4,8,4.0,0,0.36
3.4,8,4.0,1,0.38
3.4,8,4.0,2,0.4
3.6,8,4.0,0,0.4
3.6,8,4.0,1,0.32
3.6,8,4.0,2,0.32
3.8,8,4.0,0,0.34
3.8,8,4.0,1,0.3
3.8,8,4.0,2,0.36
